component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,absolute_limit_uA,ground_truth,static_pass_168h,drift_0_24_uA_per_h,drift_24_96_uA_per_h,drift_96_168_uA_per_h,overall_drift_uA_per_h,lot_baseline_mean_uA,lot_baseline_std_uA,iddq_24h_zscore,iddq_96h_zscore,iddq_168h_zscore
C090442,LOT-009,IC_A,124.86,3.284,9.113,9.198,9.535,9.634,50.0,Normal,True,0.003541666666666702,0.004680555555555552,0.0013750000000000027,0.003101190476190481,11.39196,3.751426574663322,-0.5848335176857085,-0.49500102508781074,-0.4686110643543036
C070078,LOT-007,IC_A,125.39,3.3,9.934,11.586,22.416,36.796,50.0,Latent_Defect,True,0.06883333333333337,0.15041666666666667,0.19972222222222222,0.15989285714285714,10.989696,3.957974929515009,0.15065886232712145,2.8869066134787578,6.520077681028206
C090185,LOT-009,IC_A,124.85,3.284,9.964,10.18,10.776,11.676,50.0,Normal,True,0.008999999999999972,0.00827777777777778,0.012500000000000004,0.010190476190476189,11.39196,3.751426574663322,-0.3230664324301133,-0.16419353750920201,0.07571519643177145
C050162,LOT-005,IC_A,125.59,3.314,10.761,11.363,12.67,35.998,50.0,Sudden_Anomaly,True,0.025083333333333346,0.01815277777777778,0.32399999999999995,0.15022023809523807,13.060988,4.494286612596969,-0.3778103504215185,-0.08699667682610754,5.103593512641179
C090209,LOT-009,IC_A,124.66,3.293,22.224,22.336,22.885,23.536,50.0,High_Stable,True,0.004666666666666597,0.007625000000000042,0.009041666666666663,0.0078095238095238165,11.39196,3.751426574663322,2.9173008673326333,3.063645195036628,3.237179179253932
C020056,LOT-002,IC_A,125.91,3.273,9.733,9.746,10.046,10.346,50.0,Normal,True,0.0005416666666666625,0.004166666666666652,0.004166666666666676,0.003648809523809521,11.022252,4.154165292215281,-0.30722224808715204,-0.23500557424362792,-0.1627889004001034
C060339,LOT-006,IC_A,127.08,3.3,19.646,19.87,19.983,21.068,50.0,High_Stable,True,0.009333333333333341,0.0015694444444444382,0.015069444444444456,0.008464285714285718,11.337624,3.811839389807939,2.2383881185586647,2.2680325994625923,2.5526720842480906
C020108,LOT-002,IC_A,125.98,3.271,9.114,9.075,9.2,9.237,50.0,Normal,True,-0.0016250000000000615,0.001736111111111111,0.0005138888888889001,0.0007321428571428532,11.022252,4.154165292215281,-0.4687468752505018,-0.4386565944823666,-0.4297498713749984
C060139,LOT-006,IC_A,127.52,3.311,10.504,10.499,10.686,11.204,50.0,Normal,True,-0.00020833333333329188,0.002597222222222214,0.007194444444444454,0.004166666666666673,11.337624,3.811839389807939,-0.22000507215553325,-0.17094739136761802,-0.03505499217970252
C080004,LOT-008,IC_A,123.33,3.331,9.67,9.616,9.622,10.194,50.0,Normal,True,-0.002250000000000011,8.333333333333649e-05,0.007944444444444457,0.0031190476190476246,11.11735,3.8795692423918693,-0.3869888397904644,-0.38544227633840933,-0.23800322724249834
C040168,LOT-004,IC_A,126.11,3.257,10.122,10.067,10.191,10.575,50.0,Normal,True,-0.002291666666666655,0.00172222222222223,0.005333333333333313,0.002696428571428568,10.701696,3.832831406253284,-0.16559455210174134,-0.13324248991667,-0.033055458633869376
C090367,LOT-009,IC_A,124.64,3.284,9.031,9.07,9.315,9.921,50.0,Normal,True,0.0016249999999999876,0.0034027777777777667,0.008416666666666664,0.005297619047619041,11.39196,3.751426574663322,-0.6189538709573136,-0.5536453822733822,-0.3921068347531268
C040190,LOT-004,IC_A,126.23,3.256,9.75,9.818,10.143,10.34,50.0,Normal,True,0.0028333333333333175,0.004513888888888904,0.0027361111111110998,0.0035119047619047612,10.701696,3.832831406253284,-0.23055958019918277,-0.14576586882702017,-0.09436783454912506
C100042,LOT-010,IC_A,124.48,3.283,10.663,10.859,11.154,11.319,50.0,Normal,True,0.008166666666666655,0.004097222222222221,0.0022916666666666797,0.0039047619047619083,12.905142,4.3537982539741815,-0.46996711391766144,-0.4022101847281379,-0.36431224128314993
C040114,LOT-004,IC_A,126.21,3.272,10.922,13.627,26.44,39.218,50.0,Latent_Defect,True,0.11270833333333334,0.17795833333333333,0.17747222222222225,0.16842857142857146,10.701696,3.832831406253284,0.76322271708256,4.106182174964148,7.440010002390272
C030357,LOT-003,IC_A,125.49,3.313,11.245,11.399,11.474,11.306,50.0,Normal,True,0.006416666666666663,0.0010416666666666814,-0.002333333333333348,0.00036309523809523777,11.715506,3.855729485024512,-0.08208719030453152,-0.06263561822425517,-0.10620713968407383
C060359,LOT-006,IC_A,127.25,3.307,10.954,10.772,11.21,11.682,50.0,Normal,True,-0.007583333333333349,0.006083333333333342,0.006555555555555549,0.004333333333333332,11.337624,3.811839389807939,-0.14838610501595634,-0.0334809489458656,0.09034378544930037
C020023,LOT-002,IC_A,126.27,3.271,9.963,10.182,10.249,10.624,50.0,Normal,True,0.00912500000000005,0.000930555555555558,0.005208333333333333,0.0039345238095238174,11.022252,4.154165292215281,-0.20226734876789665,-0.18613895827617616,-0.09586811597177072
C050303,LOT-005,IC_A,125.15,3.305,12.03,11.798,11.938,12.437,50.0,Normal,True,-0.009666666666666638,0.0019444444444444524,0.006930555555555539,0.0024226190476190476,13.060988,4.494286612596969,-0.2810207957053717,-0.24987013441741632,-0.13884027739820462
C050121,LOT-005,IC_A,125.1,3.303,11.922,11.925,12.51,12.776,50.0,Normal,True,0.00012500000000000475,0.008124999999999986,0.0036944444444444446,0.005083333333333329,13.060988,4.494286612596969,-0.2527626958227264,-0.12259743258377073,-0.06341117613665573
C060050,LOT-006,IC_A,127.24,3.301,11.1,11.008,11.186,11.164,50.0,Normal,True,-0.0038333333333333552,0.0024722222222222337,-0.0003055555555555589,0.0003809523809523813,11.337624,3.811839389807939,-0.08647373781837357,-0.03977712188121327,-0.045548613738615136
C030171,LOT-003,IC_A,125.56,3.31,12.439,12.355,13.059,13.479,50.0,Normal,True,-0.0034999999999999845,0.009777777777777762,0.005833333333333333,0.0061904761904761855,11.715506,3.855729485024512,0.1658555151453877,0.3484409384055787,0.45736974205512465
C090151,LOT-009,IC_A,124.97,3.287,11.427,11.363,11.558,11.787,50.0,Normal,True,-0.002666666666666669,0.0027083333333333373,0.0031805555555555693,0.00214285714285715,11.39196,3.751426574663322,-0.007719729927700561,0.04426049575951041,0.10530394028449166
C030411,LOT-003,IC_A,125.57,3.298,11.148,11.205,11.516,11.941,50.0,Normal,True,0.002375000000000016,0.0043194444444444435,0.005902777777777788,0.004720238095238101,11.715506,3.855729485024512,-0.13240192341884535,-0.05174273785930063,0.05848283726226392
C020013,LOT-002,IC_A,126.03,3.272,8.932,8.952,9.365,9.987,50.0,Normal,True,0.0008333333333333156,0.005736111111111115,0.008638888888888887,0.0062797619047619034,11.022252,4.154165292215281,-0.4983557115263466,-0.398937423868428,-0.24920818676618753
C070400,LOT-007,IC_A,125.26,3.294,8.337,8.351,8.567,8.804,50.0,Normal,True,0.0005833333333333801,0.0029999999999999905,0.003291666666666668,0.0027797619047619077,10.989696,3.957974929515009,-0.6666783006438427,-0.6121049382940041,-0.5522258323823755
C100315,LOT-010,IC_A,124.88,3.287,11.242,10.904,11.55,12.068,50.0,Normal,True,-0.014083333333333373,0.008972222222222234,0.0071944444444444295,0.0049166666666666595,12.905142,4.3537982539741815,-0.45963131115993755,-0.31125512046016707,-0.19227854649347847
C060049,LOT-006,IC_A,127.12,3.3,10.0,10.075,10.474,10.813,50.0,Normal,True,0.0031249999999999702,0.005541666666666679,0.004708333333333339,0.004839285714285718,11.337624,3.811839389807939,-0.3312374606800048,-0.22656358562985357,-0.13763014291807105
C080495,LOT-008,IC_A,123.27,3.339,8.406,8.622,8.784,9.145,50.0,Normal,True,0.008999999999999972,0.002250000000000011,0.005013888888888873,0.0043988095238095175,11.11735,3.8795692423918693,-0.6432028516809106,-0.6014456384754252,-0.5083940707767826
C030218,LOT-003,IC_A,125.51,3.309,10.166,10.456,10.796,10.869,50.0,Normal,True,0.012083333333333298,0.0047222222222222205,0.0010138888888888945,0.004184523809523806,11.715506,3.855729485024512,-0.32665828992720247,-0.238477829829951,-0.2195449663384822
C030212,LOT-003,IC_A,125.43,3.314,19.201,26.533,43.143,57.324,50.0,Absolute_Failure,False,0.30550000000000005,0.23069444444444442,0.1969583333333333,0.22692261904761904,11.715506,3.855729485024512,3.842980701200775,8.150855531245915,11.828758780184511
C050462,LOT-005,IC_A,124.81,3.311,12.223,12.309,12.552,12.557,50.0,Normal,True,0.0035833333333332718,0.0033750000000000047,6.94444444444553e-05,0.001988095238095236,13.060988,4.494286612596969,-0.16732088200433518,-0.11325223419738419,-0.11213971057995704
C010234,LOT-001,IC_A,126.46,3.3,10.27,10.048,10.529,10.321,50.0,Normal,True,-0.00924999999999998,0.006680555555555554,-0.0028888888888888914,0.0003035714285714295,11.623093999999998,4.010721666950165,-0.3927208444752867,-0.2727923029453126,-0.3246532938771933
C040305,LOT-004,IC_A,126.05,3.268,8.56,8.463,8.674,8.596,50.0,Normal,True,-0.004041666666666721,0.0029305555555555595,-0.001083333333333325,0.00021428571428571184,10.701696,3.832831406253284,-0.584084130689275,-0.5290334442291942,-0.549383934958513
C090006,LOT-009,IC_A,125.06,3.287,10.876,10.693,11.13,11.252,50.0,Normal,True,-0.007624999999999993,0.006069444444444461,0.0016944444444444429,0.002238095238095245,11.39196,3.751426574663322,-0.1863184540837585,-0.06982943549241889,-0.037308473780420306
C060039,LOT-006,IC_A,127.11,3.312,10.082,9.947,10.633,10.821,50.0,Normal,True,-0.005625000000000065,0.009527777777777777,0.0026111111111111196,0.0043988095238095175,11.337624,3.811839389807939,-0.36481704966852446,-0.18485143993317715,-0.13553141860628878
C050139,LOT-005,IC_A,125.18,3.311,27.039,41.247,61.324,79.36,50.0,Absolute_Failure,False,0.592,0.2788472222222222,0.2505,0.3114345238095238,13.060988,4.494286612596969,6.271520806216017,10.738748139632287,14.751843332414868
C030332,LOT-003,IC_A,125.55,3.307,10.058,9.848,10.102,10.249,50.0,Normal,True,-0.008749999999999961,0.0035277777777777716,0.00204166666666667,0.0011369047619047663,11.715506,3.855729485024512,-0.4843457009246401,-0.4184697101461053,-0.38034462886876413
C010341,LOT-001,IC_A,126.52,3.317,11.853,12.157,12.445,13.03,50.0,Normal,True,0.012666666666666678,0.0040000000000000036,0.008124999999999986,0.007005952380952378,11.623093999999998,4.010721666950165,0.13311968377152306,0.20492720967720413,0.3507862466731184
C060088,LOT-006,IC_A,127.13,3.301,8.885,8.943,9.304,9.54,50.0,Normal,True,0.0024166666666666594,0.005013888888888898,0.0032777777777777623,0.00389880952380952,11.337624,3.811839389807939,-0.6282069507972251,-0.5335020162280407,-0.4715896490304579
C080327,LOT-008,IC_A,122.91,3.333,9.573,9.708,9.984,10.037,50.0,Normal,True,0.005624999999999991,0.0038333333333333305,0.0007361111111111226,0.0027619047619047645,11.11735,3.8795692423918693,-0.36327486685895416,-0.29213294806442386,-0.2784716375712711
C010240,LOT-001,IC_A,126.35,3.306,8.911,9.067,9.524,10.003,50.0,Normal,True,0.006500000000000024,0.006347222222222208,0.006652777777777791,0.006500000000000003,11.623093999999998,4.010721666950165,-0.6373152295915125,-0.5233706485536788,-0.4039407703980493
C040284,LOT-004,IC_A,126.09,3.257,8.931,8.981,9.369,9.48,50.0,Normal,True,0.002083333333333363,0.0053888888888888875,0.0015416666666666758,0.0032678571428571505,10.701696,3.832831406253284,-0.44893599994841304,-0.3477053537564162,-0.3187450400262314
C010014,LOT-001,IC_A,126.16,3.31,24.956,32.349,53.684,72.591,50.0,Absolute_Failure,False,0.30804166666666655,0.29631944444444447,0.26259722222222215,0.28354166666666664,11.623093999999998,4.010721666950165,5.167625111158712,10.487116656984075,15.201230866354596
C010163,LOT-001,IC_A,126.56,3.304,10.052,10.16,10.197,10.931,50.0,Normal,True,0.004500000000000022,0.0005138888888888755,0.010194444444444443,0.0052321428571428545,11.623093999999998,4.010721666950165,-0.3647956955119663,-0.3555704230865839,-0.17256096470196639
C080320,LOT-008,IC_A,123.17,3.331,8.705,9.489,10.98,39.102,50.0,Sudden_Anomaly,True,0.0326666666666667,0.02070833333333333,0.3905833333333333,0.1809345238095238,11.11735,3.8795692423918693,-0.41972443285896177,-0.03540341502329246,7.213339484758527
C030020,LOT-003,IC_A,125.56,3.308,9.824,10.096,10.218,10.727,50.0,Normal,True,0.011333333333333343,0.0016944444444444429,0.007069444444444449,0.005375000000000003,11.715506,3.855729485024512,-0.4200258359125274,-0.3883846119952784,-0.25637327614380473
C020351,LOT-002,IC_A,126.1,3.274,9.285,9.268,9.391,9.726,50.0,Normal,True,-0.0007083333333333108,0.001708333333333324,0.0046527777777777895,0.0026250000000000045,11.022252,4.154165292215281,-0.42228748174450076,-0.39267864546865594,-0.31203669301005355
C080225,LOT-008,IC_A,123.23,3.329,8.22,8.223,8.378,8.421,50.0,Normal,True,0.00012500000000000475,0.002152777777777769,0.000597222222222212,0.001196428571428564,11.11735,3.8795692423918693,-0.7460493212425684,-0.7060964320644808,-0.6950127273247535
C070033,LOT-007,IC_A,125.58,3.292,10.88,11.07,11.317,11.691,50.0,Normal,True,0.007916666666666647,0.003430555555555554,0.005194444444444452,0.004827380952380952,10.989696,3.957974929515009,0.02028916338028447,0.08269481384514632,0.17718758013607094
C090059,LOT-009,IC_A,124.96,3.285,23.88,24.448,24.256,24.883,50.0,High_Stable,True,0.023666666666666725,-0.002666666666666669,0.008708333333333318,0.005970238095238096,11.39196,3.751426574663322,3.480286696314118,3.42910616640671,3.596242584385588
C080334,LOT-008,IC_A,123.28,3.328,9.327,9.178,9.561,9.931,50.0,Normal,True,-0.0062083333333332975,0.005319444444444432,0.005138888888888878,0.0035952380952380906,11.11735,3.8795692423918693,-0.49988797179047967,-0.4011656714343019,-0.30579425855757664
C070123,LOT-007,IC_A,125.4,3.295,10.745,10.977,11.226,11.316,50.0,Normal,True,0.009666666666666712,0.003458333333333341,0.001249999999999998,0.0033988095238095327,10.989696,3.957974929515009,-0.003207700964784976,0.0597032584107237,0.08244215938982313
C060125,LOT-006,IC_A,127.26,3.298,10.092,10.23,10.566,11.124,50.0,Normal,True,0.0057499999999999956,0.0046666666666666705,0.007749999999999997,0.006142857142857143,11.337624,3.811839389807939,-0.29057467713921903,-0.20242825604435497,-0.0560422352975273
C100119,LOT-010,IC_A,124.95,3.288,10.614,11.152,12.484,38.03,50.0,Sudden_Anomaly,True,0.022416666666666602,0.01850000000000001,0.35480555555555554,0.1631904761904762,12.905142,4.3537982539741815,-0.40266955373959246,-0.09672979211096379,5.770790591196051
C100408,LOT-010,IC_A,124.89,3.287,26.516,27.225,27.238,27.677,50.0,High_Stable,True,0.0295416666666668,0.0001805555555555295,0.006097222222222223,0.0069107142857142935,12.905142,4.3537982539741815,3.2890495068136705,3.292035405388124,3.3928669034023637
C080341,LOT-008,IC_A,123.29,3.336,9.055,9.294,9.617,10.277,50.0,Normal,True,0.009958333333333366,0.004486111111111117,0.009166666666666644,0.007273809523809521,11.11735,3.8795692423918693,-0.4699877450507496,-0.38673107921512156,-0.21660909948907114
C050468,LOT-005,IC_A,125.36,3.305,11.522,11.737,11.813,11.806,50.0,Normal,True,0.008958333333333327,0.0010555555555555626,-9.722222222224236e-05,0.001690476190476184,13.060988,4.494286612596969,-0.2945935838379808,-0.27768322485309066,-0.27924075791748876
C010238,LOT-001,IC_A,126.45,3.307,10.557,10.981,11.559,11.908,50.0,Normal,True,0.017666666666666647,0.008027777777777769,0.004847222222222225,0.00804166666666666,11.623093999999998,4.010721666950165,-0.16009438034334103,-0.01598066515763418,0.07103609366556957
C030104,LOT-003,IC_A,125.8,3.301,26.251,38.255,58.173,74.444,50.0,Absolute_Failure,False,0.5001666666666668,0.2766388888888889,0.2259861111111111,0.2868630952380952,11.715506,3.855729485024512,6.883131740200723,12.048950576133238,16.268904300375528
C030254,LOT-003,IC_A,125.45,3.302,9.552,9.535,9.426,9.829,50.0,Normal,True,-0.0007083333333333108,-0.0015138888888888886,0.005597222222222229,0.0016488095238095298,11.715506,3.855729485024512,-0.5655235950729923,-0.5937932131629936,-0.48927343251831007
C010458,LOT-001,IC_A,126.46,3.299,10.469,10.818,11.048,11.535,50.0,Normal,True,0.014541666666666675,0.0031944444444444503,0.0067638888888888905,0.0063452380952381,11.623093999999998,4.010721666950165,-0.20073544535245916,-0.14338915730278326,-0.02196462564977405
C050086,LOT-005,IC_A,125.12,3.31,12.215,12.299,12.51,12.886,50.0,Normal,True,0.0034999999999999845,0.0029305555555555595,0.005222222222222215,0.003994047619047615,13.060988,4.494286612596969,-0.16954592923918907,-0.12259743258377073,-0.038935656553262435
C050264,LOT-005,IC_A,125.46,3.306,11.477,11.411,11.897,11.968,50.0,Normal,True,-0.00275000000000003,0.0067500000000000095,0.0009861111111111073,0.0029226190476190454,13.060988,4.494286612596969,-0.3671301236942196,-0.2589928280803176,-0.24319499271285464
C100473,LOT-010,IC_A,124.76,3.287,12.057,13.289,23.869,34.638,50.0,Latent_Defect,True,0.05133333333333331,0.14694444444444443,0.14956944444444442,0.13441071428571427,12.905142,4.3537982539741815,0.08816623499943099,2.5182283055931918,4.991700747769393
C080277,LOT-008,IC_A,123.3,3.336,21.782,22.178,22.672,22.466,50.0,High_Stable,True,0.016500000000000032,0.006861111111111108,-0.002861111111111104,0.004071428571428577,11.11735,3.8795692423918693,2.8509995076620367,2.9783332318812326,2.9252345533606774
C070488,LOT-007,IC_A,125.43,3.293,11.215,11.274,11.47,11.727,50.0,Normal,True,0.0024583333333333033,0.002722222222222243,0.0035694444444444398,0.0030476190476190503,10.989696,3.957974929515009,0.07183067226624298,0.12135094550961555,0.1862831405277106
C020130,LOT-002,IC_A,126.04,3.268,10.041,10.079,10.214,10.2,50.0,Normal,True,0.001583333333333344,0.0018749999999999971,-0.00019444444444446005,0.000946428571428565,11.022252,4.154165292215281,-0.22706174012083993,-0.19456423689125404,-0.19793434833728543
C050051,LOT-005,IC_A,125.13,3.304,11.681,11.788,12.217,12.803,50.0,Normal,True,0.004458333333333379,0.005958333333333337,0.008138888888888893,0.006678571428571438,13.060988,4.494286612596969,-0.2832458429402256,-0.1877913165649912,-0.05740354860254984
C020219,LOT-002,IC_A,126.04,3.266,22.026,22.566,22.31,22.701,50.0,High_Stable,True,0.022499999999999964,-0.0035555555555555588,0.005430555555555581,0.004017857142857147,11.022252,4.154165292215281,2.7788369474927883,2.7172120524796477,2.8113344507223745
C060296,LOT-006,IC_A,127.16,3.305,11.049,11.055,11.385,11.484,50.0,Normal,True,0.0002500000000000095,0.004583333333333334,0.0013750000000000027,0.002589285714285717,11.337624,3.811839389807939,-0.07414373248665138,0.012428645374375788,0.03840035873268398
C030271,LOT-003,IC_A,125.41,3.314,11.48,11.534,11.898,11.854,50.0,Normal,True,0.002250000000000011,0.0050555555555555414,-0.0006111111111111178,0.002226190476190469,11.715506,3.855729485024512,-0.047074360560034195,0.04733060260290537,0.035919013649143294
C080070,LOT-008,IC_A,123.47,3.326,10.081,10.204,10.542,10.915,50.0,Normal,True,0.005125000000000046,0.004694444444444433,0.005180555555555546,0.004964285714285712,11.11735,3.8795692423918693,-0.2354256214890734,-0.14830254702330817,-0.052157852420555366
