component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,absolute_limit_uA,drift_0_24_uA_per_h,zscore_0h,robust_zscore_0h,z_anomaly_0h,robust_z_anomaly_0h,iqr_anomaly_0h,zscore_24h,robust_zscore_24h,z_anomaly_24h,robust_z_anomaly_24h,iqr_anomaly_24h,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,predicted_drift_uA,predicted_drift_rate,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_explanation,anomaly_evidence_count,anomaly_score,current_anomaly_level,early_drift_direction,future_drift_abnormal,future_failure_predicted,current_anomaly_contribution,future_drift_contribution,future_failure_contribution,risk_score,drift_severity,final_risk_level,final_decision,risk_explanation,risk_priority
C010340,LOT-001,IC_A,126.38,3.306,26.75,41.195,50.0,0.601875,3.771616994679869,17.090124127230414,True,True,True,5.18279606676929,27.44060126582273,True,True,True,71.94511225779087,68.2896151744452,75.60060934113653,45.19511225779087,0.2690185253439933,0.0078669642857142,0.261151561058279,True,True,True,-21.945112257790868,-25.600609341136533,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C080317,LOT-008,IC_A,123.27,3.333,8.462,8.514,50.0,0.0021666666666666,-0.6844445437357107,-1.3900886379192323,False,False,False,-0.6157083060862867,-1.3343713364595549,False,False,False,9.282027066863137,5.626529983517475,12.937524150208796,0.8200270668631351,0.0048811134932329,0.0078669642857142,-0.0029858507924813,False,False,False,40.71797293313686,37.062475849791205,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C080417,LOT-008,IC_A,123.28,3.332,8.128,8.321,50.0,0.0080416666666666,-0.7705365759001059,-1.6984842573579724,False,False,False,-0.6515744268584741,-1.48698388042204,False,False,False,8.947950767086219,5.292453683740559,12.60344785043188,0.819950767086219,0.0048806593278941,0.0078669642857142,-0.0029863049578201,False,False,False,41.05204923291378,37.39655214956812,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C050340,LOT-005,IC_A,125.36,3.308,10.973,11.16,50.0,0.0077916666666666,-0.4645871925808225,-0.5763486206896551,False,False,False,-0.4654273033993295,-0.5488743749999999,False,False,False,11.791821203784984,8.136324120439324,15.447318287130644,0.8188212037849834,0.0048739357368153,0.0078669642857142,-0.0029930285488989,False,False,False,38.208178796215016,34.55268171286936,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C030450,LOT-003,IC_A,125.59,3.304,9.554,9.775,50.0,0.0092083333333333,-0.560595863479323,-0.963571428571428,False,False,False,-0.5137612161758038,-0.8089985119047608,False,False,False,10.372544626544771,6.717047543199112,14.02804170989043,0.8185446265447709,0.0048722894437188,0.0078669642857142,-0.0029946748419954,False,False,False,39.62745537345523,35.97195829010957,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C090203,LOT-009,IC_A,125.1,3.288,10.07,10.089,50.0,0.0007916666666666,-0.3523886110228988,-0.1976850907029475,False,False,False,-0.3912224231202377,-0.3438953201970445,False,False,False,10.88850267249548,7.233005589149819,14.543999755841138,0.8185026724954785,0.0048720397172349,0.0078669642857142,-0.0029949245684792,False,False,False,39.11149732750452,35.45600024415886,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C050196,LOT-005,IC_A,125.55,3.316,11.185,11.389,50.0,0.0084999999999999,-0.4174161912019188,-0.3791155172413796,False,False,False,-0.4253840630875408,-0.3557987500000006,False,False,False,12.00310164622564,8.347604562879981,15.6585987295713,0.8181016462256405,0.004869652656105,0.0078669642857142,-0.0029973116296092,False,False,False,37.99689835377436,34.3414012704287,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C100417,LOT-010,IC_A,124.89,3.294,13.175,13.211,50.0,0.0014999999999999,0.0619822013465306,1.5045084092501757,False,False,False,-0.0809170465098496,1.156572662298989,False,False,False,13.993081259733312,10.337584176387653,17.648578343078974,0.8180812597333116,0.0048695313079363,0.0078669642857142,-0.0029974329777779,False,False,False,36.006918740266684,32.351421656921026,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C060239,LOT-006,IC_A,127.12,3.308,8.762,9.093,50.0,0.0137916666666666,-0.675690588351303,-1.496944575471696,False,False,False,-0.5869045438097578,-1.2917084225553177,False,False,False,9.580024606383423,5.924527523037765,13.235521689729085,0.8180246063834247,0.0048691940856156,0.0078669642857142,-0.0029977702000986,False,False,False,40.419975393616575,36.76447831027092,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C080051,LOT-008,IC_A,123.01,3.329,7.757,7.692,50.0,-0.0027083333333333,-0.866165749352174,-2.041043463381244,False,False,False,-0.7684645303077278,-1.9843584407971864,False,False,False,8.574934593961592,4.919437510615932,12.230431677307251,0.8179345939615921,0.0048686582973904,0.0078669642857142,-0.0029983059883238,False,False,False,41.42506540603841,37.76956832269275,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C070240,LOT-007,IC_A,125.11,3.3,9.107,9.324,50.0,0.0090416666666666,-0.4756715324194077,-0.6161045719844356,False,False,False,-0.4385077768274912,-0.5778472830850138,False,False,False,9.924865087555563,6.269368004209904,13.580362170901225,0.817865087555564,0.0048682445687831,0.0078669642857142,-0.0029987197169311,False,False,False,40.07513491244444,36.419637829098775,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C070066,LOT-007,IC_A,125.32,3.296,8.573,8.681,50.0,0.0044999999999999,-0.6105890115620644,-0.96647714007782,False,False,False,-0.5608519507801856,-0.9579555214723936,False,False,False,9.390786291122003,5.735289207776344,13.046283374467665,0.8177862911220029,0.0048677755423928,0.0078669642857142,-0.0029991887433214,False,False,False,40.609213708878,36.95371662553234,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C080166,LOT-008,IC_A,123.31,3.327,9.675,9.903,50.0,0.0094999999999999,-0.3717809658452564,-0.2700770020533881,False,False,False,-0.3575837374201284,-0.2360354630715115,False,False,False,10.492782750125883,6.837285666780225,14.148279833471545,0.8177827501258843,0.004867754465035,0.0078669642857142,-0.0029992098206792,False,False,False,39.50721724987412,35.85172016652845,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C050314,LOT-005,IC_A,125.14,3.317,12.261,12.091,50.0,-0.0070833333333333,-0.1780011087316342,0.6219355172413771,False,False,False,-0.3026314224810963,0.2360749999999995,False,False,False,13.078702434878746,9.423205351533086,16.734199518224408,0.8177024348787469,0.0048672763980877,0.0078669642857142,-0.0029996878876265,False,False,False,36.92129756512125,33.26580048177559,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010278,LOT-001,IC_A,126.73,3.306,11.996,12.189,50.0,0.0080416666666666,0.0929772821367501,1.6493591931730032,False,False,False,-0.023173258064074,1.3719177215189833,False,False,False,12.81358594606882,9.158088862723162,16.46908302941448,0.8175859460688208,0.0048665830123144,0.0078669642857142,-0.0030003812733998,False,False,False,37.18641405393118,33.53091697058552,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C020256,LOT-002,IC_A,126.11,3.265,8.196,8.438,50.0,0.0100833333333333,-0.6803417296120279,-1.1743996996997006,False,False,False,-0.5967999333537712,-1.0674729418537705,False,False,False,9.013447858048275,5.357950774702617,12.668944941393937,0.8174478580482774,0.0048657610598111,0.0078669642857142,-0.0030012032259031,False,False,False,40.98655214195172,37.33105505860606,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C080201,LOT-008,IC_A,123.23,3.331,9.57,9.809,50.0,0.0099583333333332,-0.3988458262562191,-0.36702772073922,False,False,False,-0.3750522107495879,-0.3103648886283706,False,False,False,10.3872677344886,6.731770651142941,14.04276481783426,0.8172677344886008,0.0048646888957654,0.0078669642857142,-0.0030022753899488,False,False,False,39.6127322655114,35.95723518216574,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C080084,LOT-008,IC_A,123.32,3.337,8.161,8.325,50.0,0.0068333333333333,-0.7620304769138035,-1.6680140314852832,False,False,False,-0.6508310875678589,-1.483820926143025,False,False,False,8.977403615827257,5.321906532481597,12.632900699172916,0.816403615827257,0.0048595453323051,0.0078669642857142,-0.0030074189534091,False,False,False,41.02259638417274,37.367099300827086,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C050259,LOT-005,IC_A,125.4,3.309,10.779,10.898,50.0,0.0049583333333333,-0.5077531089369892,-0.7568355172413798,False,False,False,-0.5112409669874897,-0.7697731250000004,False,False,False,11.595338973198269,7.939841889852609,15.250836056543928,0.8163389731982686,0.0048591605547515,0.0078669642857142,-0.0030078037309626,False,False,False,38.40466102680173,34.74916394345607,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C090458,LOT-009,IC_A,124.94,3.277,11.171,11.356,50.0,0.0077083333333333,-0.0589002598351082,0.6442928004535138,False,False,False,-0.1527811796836214,0.4980667487684726,False,False,False,11.987300084531087,8.33180300118543,15.642797167876749,0.8163000845310897,0.0048589290745898,0.0078669642857142,-0.0030080352111244,False,False,False,38.012699915468914,34.35720283212325,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C100426,LOT-010,IC_A,124.91,3.29,10.489,10.699,50.0,0.0087499999999999,-0.5549503810367252,-1.0346744919411357,False,False,False,-0.5215645019445555,-0.8617048838594408,False,False,False,11.305260621466696,7.649763538121038,14.960757704812355,0.8162606214666965,0.004858694175397,0.0078669642857142,-0.0030082701103172,False,False,False,38.6947393785333,35.03924229518764,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C100405,LOT-010,IC_A,124.93,3.282,12.209,12.383,50.0,0.0072499999999999,-0.1598930311859436,0.5913100911002093,False,False,False,-0.2261623065018627,0.4913123883263848,False,False,False,13.025033247686352,9.369536164340692,16.680530331032013,0.8160332476863523,0.0048573407600378,0.0078669642857142,-0.0030096235256764,False,False,False,36.97496675231365,33.31946966896798,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C040076,LOT-004,IC_A,126.49,3.266,9.539,9.661,50.0,0.0050833333333333,-0.3033517201155927,-0.0088517060367457,False,False,False,-0.3333514058295421,-0.1273776951672868,False,False,False,10.354831859837867,6.699334776492208,14.010328943183527,0.8158318598378678,0.0048561420228444,0.0078669642857142,-0.0030108222628698,False,False,False,39.64516814016213,35.98967105681648,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C090241,LOT-009,IC_A,124.64,3.279,9.567,9.719,50.0,0.0063333333333333,-0.4864709367699096,-0.5823489229024937,False,False,False,-0.4608540411719727,-0.5897721674876857,False,False,False,10.382805553747884,6.727308470402225,14.038302637093544,0.8158055537478841,0.0048559854389755,0.0078669642857142,-0.0030109788467387,False,False,False,39.617194446252114,35.961697362906456,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C100250,LOT-010,IC_A,124.41,3.293,12.638,12.709,50.0,0.0029583333333333,-0.0613583782289752,0.9968608969866848,False,False,False,-0.1689763708045242,0.7532385348421686,False,False,False,13.45320437283334,9.79770728948768,17.108701456179002,0.8152043728333407,0.0048524069811508,0.0078669642857142,-0.0030145573045634,False,False,False,36.54679562716666,32.891298543820994,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C060073,LOT-006,IC_A,127.23,3.306,9.701,9.912,50.0,0.0087916666666666,-0.429352822255835,-0.501102594339622,False,False,False,-0.4191900323146959,-0.5031067094932183,False,False,False,10.515805640196628,6.860308556850967,14.171302723542286,0.8148056401966262,0.0048500335725989,0.0078669642857142,-0.0030169307131153,False,False,False,39.484194359803375,35.82869727645772,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C030494,LOT-003,IC_A,125.53,3.315,9.713,9.976,50.0,0.0109583333333334,-0.5193585306691381,-0.814825936199723,False,False,False,-0.4754318131342249,-0.647600297619046,False,False,False,10.527570062092156,6.8720729787464965,14.183067145437816,0.814570062092157,0.0048486313219771,0.0078669642857142,-0.0030183329637371,False,False,False,39.47242993790785,35.81693285456218,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C010422,LOT-001,IC_A,126.34,3.307,11.116,11.332,50.0,0.009,-0.1264346025750532,0.7283972071373156,False,False,False,-0.1769868039298325,0.6017025316455679,False,False,False,11.930446066329315,8.274948982983657,15.585943149674977,0.8144460663293174,0.0048478932519602,0.0078669642857142,-0.003019071033754,False,False,False,38.06955393367068,34.414056850325025,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C050257,LOT-005,IC_A,125.51,3.311,12.547,12.595,50.0,0.002,-0.114364757814811,0.8880141379310332,False,False,False,-0.2145013215328796,0.6610100000000008,False,False,False,13.361230910580511,9.705733827234852,17.01672799392617,0.8142309105805108,0.0048466125629792,0.0078669642857142,-0.003020351722735,False,False,False,36.63876908941949,32.98327200607383,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C060450,LOT-006,IC_A,127.18,3.305,10.384,10.519,50.0,0.0056249999999999,-0.2501742341374062,0.2232425314465402,False,False,False,-0.2948888009624342,0.0813636688079945,False,False,False,11.198110196796824,7.542613113451164,14.853607280142484,0.8141101967968236,0.0048458940285525,0.0078669642857142,-0.0030210702571617,False,False,False,38.80188980320317,35.14639271985752,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C060205,LOT-006,IC_A,127.67,3.305,10.48,10.522,50.0,0.0017499999999999,-0.2249895423960165,0.3250538522012571,False,False,False,-0.294274462092489,0.084252319771592,False,False,False,11.293907393203137,7.638410309857477,14.949404476548796,0.8139073932031362,0.0048446868643043,0.0078669642857142,-0.0030222774214099,False,False,False,38.70609260679687,35.05059552345121,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C070265,LOT-007,IC_A,125.57,3.296,12.831,12.838,50.0,0.0002916666666666,0.465213659204664,1.8273176070038903,False,False,False,0.230104085178368,1.4994471954425932,False,False,False,13.644610835030551,9.989113751684892,17.300107918376213,0.813610835030552,0.0048429216370866,0.0078669642857142,-0.0030240426486276,False,False,False,36.35538916496945,32.69989208162379,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C020011,LOT-002,IC_A,126.12,3.268,9.593,9.737,50.0,0.006,-0.3440527517473495,-0.0425360360360362,False,False,False,-0.3509675893539575,-0.0586352907311455,False,False,False,10.406568890354622,6.751071807008962,14.062065973700282,0.8135688903546221,0.0048426719663965,0.0078669642857142,-0.0030242923193177,False,False,False,39.59343110964538,35.937934026299715,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C090158,LOT-009,IC_A,124.88,3.286,11.832,11.929,50.0,0.0040416666666666,0.1172993769815403,1.149785430839002,False,False,False,-0.0449462684845833,0.8788435960591133,False,False,False,12.645407144926187,8.989910061580527,16.300904228271847,0.8134071449261864,0.0048417091959892,0.0078669642857142,-0.003025255089725,False,False,False,37.35459285507381,33.69909577172815,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C090307,LOT-009,IC_A,124.95,3.283,11.615,11.751,50.0,0.0056666666666666,0.0594547155757721,0.9838370181405892,False,False,False,-0.078444722574337,0.7605568965517236,False,False,False,12.42827173320471,8.77277464985905,16.08376881655037,0.8132717332047097,0.0048409031738375,0.0078669642857142,-0.0030260611118767,False,False,False,37.57172826679529,33.916231183449625,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C030045,LOT-003,IC_A,125.22,3.309,9.344,9.541,50.0,0.0082083333333333,-0.6150602653040963,-1.1600277392510403,False,False,False,-0.5583835062839105,-0.9968949404761894,False,False,False,10.156993522964507,6.501496439618848,13.812490606310169,0.8129935229645078,0.004839247160503,0.0078669642857142,-0.0030277171252112,False,False,False,39.843006477035495,36.18750939368984,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
