component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C100417,LOT-010,IC_A,13.175,13.211,0.03599999999999959,0.0014999999999999,0.0,NONE,13.993081259733312,10.337584176387653,17.648578343078974,50.0,36.006918740266684,32.351421656921026,27.986162519466625,35.29715668615795,7.310994166691321,0.0048695313079363,0.0078669642857142,-0.0029974329777779,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100417 has been classified as LOW risk. Early Iddq changed from 13.18 µA at 0h to 13.21 µA at 24h. The early drift rate is 0.0015 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.99 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.01 µA below the limit. The 90% prediction interval is approximately 10.34 to 17.65 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060239,LOT-006,IC_A,8.762,9.093,0.3309999999999995,0.0137916666666666,0.0,NONE,9.580024606383423,5.924527523037765,13.235521689729085,50.0,40.419975393616575,36.76447831027092,19.160049212766847,26.47104337945817,7.310994166691319,0.0048691940856156,0.0078669642857142,-0.0029977702000986,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060239 has been classified as LOW risk. Early Iddq changed from 8.76 µA at 0h to 9.09 µA at 24h. The early drift rate is 0.0138 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.58 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.42 µA below the limit. The 90% prediction interval is approximately 5.92 to 13.24 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080051,LOT-008,IC_A,7.757,7.692,-0.0649999999999995,-0.0027083333333333,0.0,NONE,8.574934593961592,4.919437510615932,12.230431677307251,50.0,41.42506540603841,37.76956832269275,17.149869187923183,24.460863354614503,7.310994166691319,0.0048686582973904,0.0078669642857142,-0.0029983059883238,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080051 has been classified as LOW risk. Early Iddq changed from 7.76 µA at 0h to 7.69 µA at 24h. The early drift rate is -0.0027 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.57 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.43 µA below the limit. The 90% prediction interval is approximately 4.92 to 12.23 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070240,LOT-007,IC_A,9.107,9.324,0.21700000000000053,0.0090416666666666,0.0,NONE,9.924865087555563,6.269368004209904,13.580362170901225,50.0,40.07513491244444,36.419637829098775,19.849730175111127,27.16072434180245,7.310994166691321,0.0048682445687831,0.0078669642857142,-0.0029987197169311,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070240 has been classified as LOW risk. Early Iddq changed from 9.11 µA at 0h to 9.32 µA at 24h. The early drift rate is 0.0090 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.92 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.08 µA below the limit. The 90% prediction interval is approximately 6.27 to 13.58 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070066,LOT-007,IC_A,8.573,8.681,0.10799999999999876,0.0044999999999999,0.0,NONE,9.390786291122003,5.735289207776344,13.046283374467665,50.0,40.609213708877995,36.95371662553234,18.781572582244006,26.09256674893533,7.31099416669132,0.0048677755423928,0.0078669642857142,-0.0029991887433214,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070066 has been classified as LOW risk. Early Iddq changed from 8.57 µA at 0h to 8.68 µA at 24h. The early drift rate is 0.0045 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.39 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.61 µA below the limit. The 90% prediction interval is approximately 5.74 to 13.05 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080166,LOT-008,IC_A,9.675,9.903,0.22799999999999976,0.0094999999999999,0.0,NONE,10.492782750125883,6.837285666780225,14.148279833471545,50.0,39.50721724987412,35.85172016652845,20.985565500251766,28.29655966694309,7.310994166691319,0.004867754465035,0.0078669642857142,-0.0029992098206792,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080166 has been classified as LOW risk. Early Iddq changed from 9.68 µA at 0h to 9.90 µA at 24h. The early drift rate is 0.0095 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.49 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.51 µA below the limit. The 90% prediction interval is approximately 6.84 to 14.15 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050314,LOT-005,IC_A,12.261,12.091,-0.16999999999999993,-0.0070833333333333,0.0,NONE,13.078702434878746,9.423205351533086,16.734199518224408,50.0,36.92129756512125,33.26580048177559,26.157404869757496,33.468399036448815,7.310994166691321,0.0048672763980877,0.0078669642857142,-0.0029996878876265,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050314 has been classified as LOW risk. Early Iddq changed from 12.26 µA at 0h to 12.09 µA at 24h. The early drift rate is -0.0071 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.08 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.92 µA below the limit. The 90% prediction interval is approximately 9.42 to 16.73 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010278,LOT-001,IC_A,11.996,12.189,0.19299999999999962,0.0080416666666666,0.0,NONE,12.81358594606882,9.158088862723162,16.46908302941448,50.0,37.18641405393118,33.53091697058552,25.62717189213764,32.93816605882896,7.310994166691319,0.0048665830123144,0.0078669642857142,-0.0030003812733998,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010278 has been classified as LOW risk. Early Iddq changed from 12.00 µA at 0h to 12.19 µA at 24h. The early drift rate is 0.0080 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.81 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.19 µA below the limit. The 90% prediction interval is approximately 9.16 to 16.47 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020256,LOT-002,IC_A,8.196,8.438,0.24200000000000088,0.0100833333333333,0.0,NONE,9.013447858048275,5.357950774702617,12.668944941393937,50.0,40.98655214195173,37.33105505860606,18.02689571609655,25.337889882787874,7.310994166691319,0.0048657610598111,0.0078669642857142,-0.0030012032259031,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020256 has been classified as LOW risk. Early Iddq changed from 8.20 µA at 0h to 8.44 µA at 24h. The early drift rate is 0.0101 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.01 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.99 µA below the limit. The 90% prediction interval is approximately 5.36 to 12.67 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080201,LOT-008,IC_A,9.57,9.809,0.238999999999999,0.0099583333333332,0.0,NONE,10.3872677344886,6.731770651142941,14.04276481783426,50.0,39.6127322655114,35.95723518216574,20.7745354689772,28.08552963566852,7.310994166691319,0.0048646888957654,0.0078669642857142,-0.0030022753899488,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080201 has been classified as LOW risk. Early Iddq changed from 9.57 µA at 0h to 9.81 µA at 24h. The early drift rate is 0.0100 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.39 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.61 µA below the limit. The 90% prediction interval is approximately 6.73 to 14.04 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080084,LOT-008,IC_A,8.161,8.325,0.1639999999999997,0.0068333333333333,0.0,NONE,8.977403615827257,5.321906532481597,12.632900699172916,50.0,41.02259638417274,37.367099300827086,17.954807231654513,25.265801398345832,7.310994166691319,0.0048595453323051,0.0078669642857142,-0.0030074189534091,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080084 has been classified as LOW risk. Early Iddq changed from 8.16 µA at 0h to 8.32 µA at 24h. The early drift rate is 0.0068 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.98 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.02 µA below the limit. The 90% prediction interval is approximately 5.32 to 12.63 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050259,LOT-005,IC_A,10.779,10.898,0.11899999999999977,0.0049583333333333,0.0,NONE,11.595338973198269,7.939841889852609,15.250836056543928,50.0,38.40466102680173,34.74916394345607,23.190677946396537,30.501672113087857,7.310994166691319,0.0048591605547515,0.0078669642857142,-0.0030078037309626,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050259 has been classified as LOW risk. Early Iddq changed from 10.78 µA at 0h to 10.90 µA at 24h. The early drift rate is 0.0050 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.60 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.40 µA below the limit. The 90% prediction interval is approximately 7.94 to 15.25 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090458,LOT-009,IC_A,11.171,11.356,0.1850000000000005,0.0077083333333333,0.0,NONE,11.987300084531087,8.33180300118543,15.642797167876749,50.0,38.012699915468914,34.35720283212325,23.974600169062175,31.285594335753498,7.310994166691319,0.0048589290745898,0.0078669642857142,-0.0030080352111244,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090458 has been classified as LOW risk. Early Iddq changed from 11.17 µA at 0h to 11.36 µA at 24h. The early drift rate is 0.0077 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.99 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.01 µA below the limit. The 90% prediction interval is approximately 8.33 to 15.64 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100426,LOT-010,IC_A,10.489,10.699,0.20999999999999908,0.0087499999999999,0.0,NONE,11.305260621466696,7.649763538121038,14.960757704812355,50.0,38.694739378533306,35.03924229518765,22.61052124293339,29.92151540962471,7.310994166691318,0.004858694175397,0.0078669642857142,-0.0030082701103172,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100426 has been classified as LOW risk. Early Iddq changed from 10.49 µA at 0h to 10.70 µA at 24h. The early drift rate is 0.0087 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.31 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.69 µA below the limit. The 90% prediction interval is approximately 7.65 to 14.96 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100405,LOT-010,IC_A,12.209,12.383,0.1739999999999995,0.0072499999999999,0.0,NONE,13.025033247686352,9.369536164340692,16.680530331032013,50.0,36.97496675231365,33.31946966896798,26.050066495372704,33.36106066206403,7.310994166691321,0.0048573407600378,0.0078669642857142,-0.0030096235256764,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100405 has been classified as LOW risk. Early Iddq changed from 12.21 µA at 0h to 12.38 µA at 24h. The early drift rate is 0.0072 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.03 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.97 µA below the limit. The 90% prediction interval is approximately 9.37 to 16.68 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
