component_id,iddq_168h_uA,ground_truth,absolute_limit_uA,predicted_168h_uA,final_risk_level,final_decision,prediction_error_uA,absolute_prediction_error_uA,actual_future_failure,predicted_future_failure,actual_abnormal,predicted_abnormal,component_type
C030024,10.229,Normal,50.0,9.672301807795632,LOW,NORMAL,-0.556698192204367,0.556698192204367,False,False,False,False,IC_A
C040179,9.053,Normal,50.0,9.544573246847564,LOW,NORMAL,0.49157324684756354,0.49157324684756354,False,False,False,False,IC_A
C020304,10.683,Normal,50.0,10.431385831266724,LOW,NORMAL,-0.25161416873327624,0.25161416873327624,False,False,False,False,IC_A
C020407,11.368,Normal,50.0,11.622563684767506,LOW,NORMAL,0.2545636847675059,0.2545636847675059,False,False,False,False,IC_A
C050237,12.455,Normal,50.0,14.362500474866154,MEDIUM,ENHANCED_MONITORING,1.9075004748661541,1.9075004748661541,False,False,False,True,IC_A
C040138,9.904,Normal,50.0,9.987806218545847,MEDIUM,ENHANCED_MONITORING,0.08380621854584724,0.08380621854584724,False,False,False,True,IC_A
C080312,10.125,Normal,50.0,12.002702239609578,MEDIUM,ENHANCED_MONITORING,1.8777022396095777,1.8777022396095777,False,False,False,True,IC_A
C040261,9.887,Normal,50.0,10.005712313915904,LOW,NORMAL,0.11871231391590342,0.11871231391590342,False,False,False,False,IC_A
C040103,10.722,Normal,50.0,17.333626412144525,MEDIUM,ENHANCED_MONITORING,6.611626412144526,6.611626412144526,False,False,False,True,IC_A
C090473,23.035,High_Stable,50.0,23.10495248215058,WATCH,MONITOR,0.0699524821505797,0.0699524821505797,False,False,True,True,IC_A
C010391,11.366,Normal,50.0,11.1221009010842,LOW,NORMAL,-0.24389909891579897,0.24389909891579897,False,False,False,False,IC_A
C040131,32.643,Latent_Defect,50.0,35.68988523245864,MEDIUM,ENHANCED_MONITORING,3.046885232458642,3.046885232458642,False,False,True,True,IC_A
C070040,9.302,Normal,50.0,9.459246767338,LOW,NORMAL,0.15724676733800003,0.15724676733800003,False,False,False,False,IC_A
C050286,12.108,Normal,50.0,12.15427806127678,LOW,NORMAL,0.046278061276780136,0.046278061276780136,False,False,False,False,IC_A
C020278,23.381,High_Stable,50.0,23.024549890709064,WATCH,MONITOR,-0.356450109290936,0.356450109290936,False,False,True,True,IC_A
C030277,35.508,Latent_Defect,50.0,37.32623424734764,MEDIUM,ENHANCED_MONITORING,1.8182342473476396,1.8182342473476396,False,False,True,True,IC_A
C080418,9.645,Normal,50.0,9.731938051863736,LOW,NORMAL,0.08693805186373638,0.08693805186373638,False,False,False,False,IC_A
C090442,9.634,Normal,50.0,9.696709592703607,LOW,NORMAL,0.06270959270360699,0.06270959270360699,False,False,False,False,IC_A
C070078,36.796,Latent_Defect,50.0,33.62035151350733,MEDIUM,ENHANCED_MONITORING,-3.175648486492669,3.175648486492669,False,False,True,True,IC_A
C090185,11.676,Normal,50.0,14.67327304053969,MEDIUM,ENHANCED_MONITORING,2.9972730405396906,2.9972730405396906,False,False,False,True,IC_A
C050162,35.998,Sudden_Anomaly,50.0,27.33632952120121,MEDIUM,ENHANCED_MONITORING,-8.661670478798786,8.661670478798786,False,False,True,True,IC_A
C090209,23.536,High_Stable,50.0,23.272584711046708,WATCH,MONITOR,-0.26341528895329347,0.26341528895329347,False,False,True,True,IC_A
C020056,10.346,Normal,50.0,10.514019563422746,LOW,NORMAL,0.16801956342274593,0.16801956342274593,False,False,False,False,IC_A
C060339,21.068,High_Stable,50.0,20.646590707611832,WATCH,MONITOR,-0.4214092923881694,0.4214092923881694,False,False,True,True,IC_A
C020108,9.237,Normal,50.0,9.57334995794448,LOW,NORMAL,0.3363499579444795,0.3363499579444795,False,False,False,False,IC_A
C060139,11.204,Normal,50.0,11.223107481111098,LOW,NORMAL,0.019107481111097613,0.019107481111097613,False,False,False,False,IC_A
C080004,10.194,Normal,50.0,10.519495330449349,LOW,NORMAL,0.325495330449348,0.325495330449348,False,False,False,False,IC_A
C040168,10.575,Normal,50.0,10.65421098368128,LOW,NORMAL,0.07921098368128021,0.07921098368128021,False,False,False,False,IC_A
C090367,9.921,Normal,50.0,9.5313086946737,LOW,NORMAL,-0.38969130532630025,0.38969130532630025,False,False,False,False,IC_A
C040190,10.34,Normal,50.0,10.431266077562888,LOW,NORMAL,0.09126607756288863,0.09126607756288863,False,False,False,False,IC_A
C100042,11.319,Normal,50.0,11.346784313882509,LOW,NORMAL,0.027784313882508016,0.027784313882508016,False,False,False,False,IC_A
C040114,39.218,Latent_Defect,50.0,37.95585768267794,MEDIUM,ENHANCED_MONITORING,-1.2621423173220663,1.2621423173220663,False,False,True,True,IC_A
C030357,11.306,Normal,50.0,11.901583258052629,LOW,NORMAL,0.5955832580526295,0.5955832580526295,False,False,False,False,IC_A
C060359,11.682,Normal,50.0,11.39759446404996,LOW,NORMAL,-0.28440553595004125,0.28440553595004125,False,False,False,False,IC_A
C020023,10.624,Normal,50.0,14.563315704802449,MEDIUM,ENHANCED_MONITORING,3.939315704802448,3.939315704802448,False,False,False,True,IC_A
C050303,12.437,Normal,50.0,12.475894900526566,LOW,NORMAL,0.03889490052656619,0.03889490052656619,False,False,False,False,IC_A
C050121,12.776,Normal,50.0,12.554980611719277,LOW,NORMAL,-0.2210193882807232,0.2210193882807232,False,False,False,False,IC_A
C060050,11.164,Normal,50.0,11.70548220841417,LOW,NORMAL,0.5414822084141697,0.5414822084141697,False,False,False,False,IC_A
C030171,13.479,Normal,50.0,13.224827346941185,LOW,NORMAL,-0.25417265305881465,0.25417265305881465,False,False,False,False,IC_A
C090151,11.787,Normal,50.0,12.00330680594028,LOW,NORMAL,0.2163068059402793,0.2163068059402793,False,False,False,False,IC_A
C030411,11.941,Normal,50.0,11.88761797310818,LOW,NORMAL,-0.053382026891821255,0.053382026891821255,False,False,False,False,IC_A
C020013,9.987,Normal,50.0,9.527457222274782,LOW,NORMAL,-0.45954277772521834,0.45954277772521834,False,False,False,False,IC_A
C070400,8.804,Normal,50.0,9.126244306459258,LOW,NORMAL,0.3222443064592575,0.3222443064592575,False,False,False,False,IC_A
C100315,12.068,Normal,50.0,11.455220689170265,LOW,NORMAL,-0.612779310829735,0.612779310829735,False,False,False,False,IC_A
C060049,10.813,Normal,50.0,10.702329828210566,LOW,NORMAL,-0.11067017178943495,0.11067017178943495,False,False,False,False,IC_A
C080495,9.145,Normal,50.0,9.329956581309744,LOW,NORMAL,0.1849565813097449,0.1849565813097449,False,False,False,False,IC_A
C030218,10.869,Normal,50.0,11.288439813112989,LOW,NORMAL,0.41943981311298906,0.41943981311298906,False,False,False,False,IC_A
C030212,57.324,Absolute_Failure,50.0,59.245709062402895,CRITICAL,IMMEDIATE_REVIEW,1.921709062402897,1.921709062402897,True,True,True,True,IC_A
C050462,12.557,Normal,50.0,13.292254132134977,LOW,NORMAL,0.7352541321349761,0.7352541321349761,False,False,False,False,IC_A
C010234,10.321,Normal,50.0,10.5896728353273,LOW,NORMAL,0.26867283532730113,0.26867283532730113,False,False,False,False,IC_A
C040305,8.596,Normal,50.0,8.977192241124909,LOW,NORMAL,0.3811922411249089,0.3811922411249089,False,False,False,False,IC_A
C090006,11.252,Normal,50.0,11.50312790352295,LOW,NORMAL,0.2511279035229492,0.2511279035229492,False,False,False,False,IC_A
C060039,10.821,Normal,50.0,10.639315714117975,LOW,NORMAL,-0.18168428588202445,0.18168428588202445,False,False,False,False,IC_A
C050139,79.36,Absolute_Failure,50.0,71.50467863243014,CRITICAL,IMMEDIATE_REVIEW,-7.855321367569857,7.855321367569857,True,True,True,True,IC_A
C030332,10.249,Normal,50.0,10.442645168710596,LOW,NORMAL,0.19364516871059578,0.19364516871059578,False,False,False,False,IC_A
C010341,13.03,Normal,50.0,17.160388167572957,MEDIUM,ENHANCED_MONITORING,4.130388167572958,4.130388167572958,False,False,False,True,IC_A
C060088,9.54,Normal,50.0,9.458745756575286,LOW,NORMAL,-0.08125424342471277,0.08125424342471277,False,False,False,False,IC_A
C080327,10.037,Normal,50.0,10.405169901801886,LOW,NORMAL,0.3681699018018847,0.3681699018018847,False,False,False,False,IC_A
C010240,10.003,Normal,50.0,9.435605134085112,LOW,NORMAL,-0.5673948659148884,0.5673948659148884,False,False,False,False,IC_A
C040284,9.48,Normal,50.0,9.51981143418138,LOW,NORMAL,0.03981143418137911,0.03981143418137911,False,False,False,False,IC_A
C010014,72.591,Absolute_Failure,50.0,58.87846964459843,CRITICAL,IMMEDIATE_REVIEW,-13.712530355401562,13.712530355401562,True,True,True,True,IC_A
C010163,10.931,Normal,50.0,11.069002702840026,LOW,NORMAL,0.13800270284002636,0.13800270284002636,False,False,False,False,IC_A
C080320,39.102,Sudden_Anomaly,50.0,23.99157775488891,MEDIUM,ENHANCED_MONITORING,-15.110422245111085,15.110422245111085,False,False,True,True,IC_A
C030020,10.727,Normal,50.0,13.310495828910524,MEDIUM,ENHANCED_MONITORING,2.5834958289105234,2.5834958289105234,False,False,False,True,IC_A
C020351,9.726,Normal,50.0,9.99329818255639,LOW,NORMAL,0.2672981825563898,0.2672981825563898,False,False,False,False,IC_A
C080225,8.421,Normal,50.0,8.605122481855133,LOW,NORMAL,0.1841224818551339,0.1841224818551339,False,False,False,False,IC_A
C070033,11.691,Normal,50.0,12.750294495368747,MEDIUM,ENHANCED_MONITORING,1.0592944953687464,1.0592944953687464,False,False,False,True,IC_A
C090059,24.883,High_Stable,50.0,24.791469369047636,WATCH,MONITOR,-0.09153063095236291,0.09153063095236291,False,False,True,True,IC_A
C080334,9.931,Normal,50.0,10.379466352867489,LOW,NORMAL,0.4484663528674897,0.4484663528674897,False,False,False,False,IC_A
C070123,11.316,Normal,50.0,12.39133661148252,MEDIUM,ENHANCED_MONITORING,1.0753366114825198,1.0753366114825198,False,False,False,True,IC_A
C060125,11.124,Normal,50.0,12.6255179201359,MEDIUM,ENHANCED_MONITORING,1.5015179201358997,1.5015179201358997,False,False,False,True,IC_A
C100119,38.03,Sudden_Anomaly,50.0,12.598032025691444,MEDIUM,ENHANCED_MONITORING,-25.431967974308556,25.431967974308556,False,False,True,True,IC_A
C100408,27.677,High_Stable,50.0,27.59467058272281,WATCH,MONITOR,-0.08232941727719023,0.08232941727719023,False,False,True,True,IC_A
C080341,10.277,Normal,50.0,10.011459576334222,LOW,NORMAL,-0.2655404236657777,0.2655404236657777,False,False,False,False,IC_A
C050468,11.806,Normal,50.0,12.358062615425506,LOW,NORMAL,0.5520626154255073,0.5520626154255073,False,False,False,False,IC_A
C010238,11.908,Normal,50.0,12.489559529173045,MEDIUM,ENHANCED_MONITORING,0.5815595291730453,0.5815595291730453,False,False,False,True,IC_A
C030104,74.444,Absolute_Failure,50.0,70.51540615719696,CRITICAL,IMMEDIATE_REVIEW,-3.928593842803039,3.928593842803039,True,True,True,True,IC_A
C030254,9.829,Normal,50.0,10.115301136598427,LOW,NORMAL,0.2863011365984267,0.2863011365984267,False,False,False,False,IC_A
C010458,11.535,Normal,50.0,11.728850103086838,LOW,NORMAL,0.19385010308683803,0.19385010308683803,False,False,False,False,IC_A
C050086,12.886,Normal,50.0,13.271744187149253,LOW,NORMAL,0.3857441871492533,0.3857441871492533,False,False,False,False,IC_A
C050264,11.968,Normal,50.0,12.022103830283818,LOW,NORMAL,0.054103830283818155,0.054103830283818155,False,False,False,False,IC_A
C100473,34.638,Latent_Defect,50.0,33.97276626472409,MEDIUM,ENHANCED_MONITORING,-0.6652337352759048,0.6652337352759048,False,False,True,True,IC_A
C080277,22.466,High_Stable,50.0,22.711868890272232,WATCH,MONITOR,0.2458688902722308,0.2458688902722308,False,False,True,True,IC_A
C070488,11.727,Normal,50.0,11.9602960536363,LOW,NORMAL,0.23329605363630002,0.23329605363630002,False,False,False,False,IC_A
C020130,10.2,Normal,50.0,11.024939078770206,LOW,NORMAL,0.8249390787702069,0.8249390787702069,False,False,False,False,IC_A
C050051,12.803,Normal,50.0,12.433397664269895,LOW,NORMAL,-0.3696023357301055,0.3696023357301055,False,False,False,False,IC_A
C020219,22.701,High_Stable,50.0,22.66201736883784,WATCH,MONITOR,-0.03898263116215972,0.03898263116215972,False,False,True,True,IC_A
C060296,11.484,Normal,50.0,11.672822051896413,LOW,NORMAL,0.18882205189641255,0.18882205189641255,False,False,False,False,IC_A
C030271,11.854,Normal,50.0,12.207091507504758,LOW,NORMAL,0.35309150750475915,0.35309150750475915,False,False,False,False,IC_A
C080070,10.915,Normal,50.0,11.335815088340333,LOW,NORMAL,0.42081508834033343,0.42081508834033343,False,False,False,False,IC_A
C020283,10.19,Normal,50.0,11.076581807057677,MEDIUM,ENHANCED_MONITORING,0.8865818070576772,0.8865818070576772,False,False,False,True,IC_A
C050110,11.062,Normal,50.0,10.783013369775038,LOW,NORMAL,-0.27898663022496173,0.27898663022496173,False,False,False,False,IC_A
C010244,10.116,Normal,50.0,10.425989025730612,LOW,NORMAL,0.30998902573061216,0.30998902573061216,False,False,False,False,IC_A
C060180,11.243,Normal,50.0,11.459624308260748,LOW,NORMAL,0.21662430826074797,0.21662430826074797,False,False,False,False,IC_A
C100065,13.065,Normal,50.0,12.89785804768676,LOW,NORMAL,-0.16714195231323892,0.16714195231323892,False,False,False,False,IC_A
C080292,12.32,Normal,50.0,13.237013731765078,MEDIUM,ENHANCED_MONITORING,0.9170137317650777,0.9170137317650777,False,False,False,True,IC_A
C090020,11.108,Normal,50.0,11.543625691389517,LOW,NORMAL,0.43562569138951623,0.43562569138951623,False,False,False,False,IC_A
C100380,10.037,Normal,50.0,10.02603293728654,LOW,NORMAL,-0.010967062713460152,0.010967062713460152,False,False,False,False,IC_A
C060001,10.568,Normal,50.0,10.550618761409362,LOW,NORMAL,-0.017381238590637338,0.017381238590637338,False,False,False,False,IC_A
C010437,69.616,Absolute_Failure,50.0,70.55824137485432,CRITICAL,IMMEDIATE_REVIEW,0.9422413748543192,0.9422413748543192,True,True,True,True,IC_A
C030120,9.854,Normal,50.0,13.028486731521404,MEDIUM,ENHANCED_MONITORING,3.174486731521405,3.174486731521405,False,False,False,True,IC_A
C080087,10.399,Normal,50.0,10.963510688064783,LOW,NORMAL,0.5645106880647841,0.5645106880647841,False,False,False,False,IC_A
C100139,12.187,Normal,50.0,14.495150711947552,MEDIUM,ENHANCED_MONITORING,2.308150711947553,2.308150711947553,False,False,False,True,IC_A
C070318,12.149,Normal,50.0,16.14693303098931,MEDIUM,ENHANCED_MONITORING,3.9979330309893104,3.9979330309893104,False,False,False,True,IC_A
C080403,11.026,Normal,50.0,11.202046569137345,LOW,NORMAL,0.17604656913734473,0.17604656913734473,False,False,False,False,IC_A
C040315,9.968,Normal,50.0,10.068429730965017,LOW,NORMAL,0.10042973096501662,0.10042973096501662,False,False,False,False,IC_A
C070248,37.882,Latent_Defect,50.0,37.425656686170576,MEDIUM,ENHANCED_MONITORING,-0.4563433138294215,0.4563433138294215,False,False,True,True,IC_A
C100384,12.227,Normal,50.0,12.795652784023204,LOW,NORMAL,0.5686527840232038,0.5686527840232038,False,False,False,False,IC_A
C030262,12.247,Normal,50.0,12.27536113661917,LOW,NORMAL,0.028361136619169613,0.028361136619169613,False,False,False,False,IC_A
C030199,8.882,Normal,50.0,8.704593408501228,WATCH,MONITOR,-0.17740659149877125,0.17740659149877125,False,False,False,True,IC_A
C070428,11.095,Normal,50.0,10.739297140320012,LOW,NORMAL,-0.3557028596799885,0.3557028596799885,False,False,False,False,IC_A
C020477,10.531,Normal,50.0,10.514708478661884,LOW,NORMAL,-0.01629152133811651,0.01629152133811651,False,False,False,False,IC_A
C100064,25.414,High_Stable,50.0,25.559557854104227,WATCH,MONITOR,0.14555785410422573,0.14555785410422573,False,False,True,True,IC_A
C080109,11.513,Normal,50.0,11.949979692224058,LOW,NORMAL,0.4369796922240585,0.4369796922240585,False,False,False,False,IC_A
C030342,25.272,High_Stable,50.0,25.462186123147664,WATCH,MONITOR,0.19018612314766514,0.19018612314766514,False,False,True,True,IC_A
C090339,9.96,Normal,50.0,10.109621460838396,LOW,NORMAL,0.14962146083839478,0.14962146083839478,False,False,False,False,IC_A
C070191,9.264,Normal,50.0,9.522943285583102,LOW,NORMAL,0.2589432855831024,0.2589432855831024,False,False,False,False,IC_A
C010330,23.645,High_Stable,50.0,23.45910144733044,WATCH,MONITOR,-0.1858985526695598,0.1858985526695598,False,False,True,True,IC_A
C050423,11.43,Normal,50.0,11.658966352978616,LOW,NORMAL,0.22896635297861678,0.22896635297861678,False,False,False,False,IC_A
C090333,11.96,Normal,50.0,12.24517935773418,LOW,NORMAL,0.28517935773417946,0.28517935773417946,False,False,False,False,IC_A
C040254,10.345,Normal,50.0,11.679097144968468,MEDIUM,ENHANCED_MONITORING,1.3340971449684673,1.3340971449684673,False,False,False,True,IC_A
C100142,11.965,Normal,50.0,12.017841260318384,LOW,NORMAL,0.05284126031838454,0.05284126031838454,False,False,False,False,IC_A
C090278,8.877,Normal,50.0,8.966013177154052,LOW,NORMAL,0.089013177154051,0.089013177154051,False,False,False,False,IC_A
C030274,12.061,Normal,50.0,12.396949293280988,LOW,NORMAL,0.3359492932809882,0.3359492932809882,False,False,False,False,IC_A
C100191,26.337,High_Stable,50.0,26.768015544823225,WATCH,MONITOR,0.4310155448232251,0.4310155448232251,False,False,True,True,IC_A
C040031,11.452,Normal,50.0,11.43767020318104,LOW,NORMAL,-0.014329796818959295,0.014329796818959295,False,False,False,False,IC_A
C060445,11.569,Normal,50.0,11.343347138688577,LOW,NORMAL,-0.22565286131142415,0.22565286131142415,False,False,False,False,IC_A
C010096,11.174,Normal,50.0,11.293361708255542,LOW,NORMAL,0.11936170825554271,0.11936170825554271,False,False,False,False,IC_A
C020242,22.512,High_Stable,50.0,22.14816299224988,WATCH,MONITOR,-0.36383700775012073,0.36383700775012073,False,False,True,True,IC_A
C070326,11.97,Normal,50.0,12.27100007403397,LOW,NORMAL,0.3010000740339702,0.3010000740339702,False,False,False,False,IC_A
C090499,12.407,Normal,50.0,12.275427309662591,MEDIUM,ENHANCED_MONITORING,-0.13157269033740882,0.13157269033740882,False,False,False,True,IC_A
C080254,41.791,Sudden_Anomaly,50.0,32.591745775995065,MEDIUM,ENHANCED_MONITORING,-9.199254224004932,9.199254224004932,False,False,True,True,IC_A
C100474,10.322,Normal,50.0,10.485802018136145,LOW,NORMAL,0.16380201813614548,0.16380201813614548,False,False,False,False,IC_A
C020461,60.28,Absolute_Failure,50.0,61.61812427838824,CRITICAL,IMMEDIATE_REVIEW,1.3381242783882357,1.3381242783882357,True,True,True,True,IC_A
C050185,12.579,Normal,50.0,12.389789092130506,LOW,NORMAL,-0.18921090786949435,0.18921090786949435,False,False,False,False,IC_A
C050089,10.483,Normal,50.0,12.275146944158964,MEDIUM,ENHANCED_MONITORING,1.7921469441589633,1.7921469441589633,False,False,False,True,IC_A
C040331,29.414,Latent_Defect,50.0,34.659018391812374,MEDIUM,ENHANCED_MONITORING,5.245018391812373,5.245018391812373,False,False,True,True,IC_A
C030162,10.814,Normal,50.0,10.757749385589426,LOW,NORMAL,-0.05625061441057433,0.05625061441057433,False,False,False,False,IC_A
C060413,10.792,Normal,50.0,11.144485776411312,MEDIUM,ENHANCED_MONITORING,0.35248577641131185,0.35248577641131185,False,False,False,True,IC_A
C050081,13.326,Normal,50.0,13.544235543539452,LOW,NORMAL,0.21823554353945163,0.21823554353945163,False,False,False,False,IC_A
C080175,9.674,Normal,50.0,9.805843458391095,LOW,NORMAL,0.13184345839109568,0.13184345839109568,False,False,False,False,IC_A
C060469,8.262,Normal,50.0,8.65459585840548,LOW,NORMAL,0.39259585840548006,0.39259585840548006,False,False,False,False,IC_A
C010417,24.472,High_Stable,50.0,24.41623370142613,WATCH,MONITOR,-0.05576629857387161,0.05576629857387161,False,False,True,True,IC_A
C040046,8.565,Normal,50.0,8.818770342140041,LOW,NORMAL,0.2537703421400419,0.2537703421400419,False,False,False,False,IC_A
C080354,11.582,Normal,50.0,13.880604873275244,MEDIUM,ENHANCED_MONITORING,2.2986048732752433,2.2986048732752433,False,False,False,True,IC_A
C100394,12.313,Normal,50.0,12.409310192227917,LOW,NORMAL,0.09631019222791615,0.09631019222791615,False,False,False,False,IC_A
