component_id,component_type,lot_id,risk_score,qa_classification,priority_rank,screening_recommendation,strongest_risk_factor,explanation_summary
C2247,TypeB,L2,40.75085692761275,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C2247 was analyzed for predicted. The latest observed value is 32.5607 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.5607 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7830,TypeA,L4,40.74993102074493,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C7830 was analyzed for predicted. The latest observed value is 33.7400 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.7400 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3630,TypeB,L2,40.747515274245295,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C3630 was analyzed for predicted. The latest observed value is 32.2029 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.2029 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7696,TypeB,L4,40.7471835244384,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C7696 was analyzed for predicted. The latest observed value is 31.8356 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 31.8356 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4100,TypeC,L3,40.744542058578986,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C4100 was analyzed for predicted. The latest observed value is 32.1958 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.1958 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5278,TypeB,L3,40.74074018687328,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C5278 was analyzed for predicted. The latest observed value is 24.7892 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 24.7892 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7537,TypeB,L4,40.7392178166109,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C7537 was analyzed for predicted. The latest observed value is 33.1167 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.1167 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7413,TypeA,L4,40.73349645728966,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C7413 was analyzed for predicted. The latest observed value is 34.5705 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 34.5705 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8999,TypeB,L5,40.72899747504304,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C8999 was analyzed for predicted. The latest observed value is 32.3523 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.3523 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C2742,TypeA,L2,40.72158040766553,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C2742 was analyzed for predicted. The latest observed value is 32.7349 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.7349 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6249,TypeA,L4,40.71799122053961,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C6249 was analyzed for predicted. The latest observed value is 33.1128 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.1128 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C1173,TypeB,L1,40.71780646998279,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C1173 was analyzed for predicted. The latest observed value is 32.1227 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.1227 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3250,TypeC,L2,40.716018738971314,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C3250 was analyzed for predicted. The latest observed value is 24.3039 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 24.3039 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4051,TypeB,L3,40.71589797853964,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C4051 was analyzed for predicted. The latest observed value is 24.8467 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 24.8467 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4194,TypeB,L3,40.71426271262855,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C4194 was analyzed for predicted. The latest observed value is 30.5940 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 30.5940 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4311,TypeC,L3,40.7108026097473,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C4311 was analyzed for predicted. The latest observed value is 24.6370 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 24.6370 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5669,TypeC,L3,40.70982574960288,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C5669 was analyzed for predicted. The latest observed value is 32.2095 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.2095 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4917,TypeC,L3,40.705956030353846,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C4917 was analyzed for predicted. The latest observed value is 33.8711 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.8711 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7878,TypeB,L4,40.70571788557146,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C7878 was analyzed for predicted. The latest observed value is 30.5639 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 30.5639 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5685,TypeC,L3,40.6980812477608,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C5685 was analyzed for predicted. The latest observed value is 33.5179 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.5179 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4305,TypeB,L3,40.69723493918861,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C4305 was analyzed for predicted. The latest observed value is 33.5532 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.5532 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8913,TypeB,L5,40.69671939468954,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C8913 was analyzed for predicted. The latest observed value is 32.3018 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.3018 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6918,TypeA,L4,40.69575283061136,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C6918 was analyzed for predicted. The latest observed value is 24.5625 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 24.5625 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8562,TypeB,L5,40.68372133874428,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C8562 was analyzed for predicted. The latest observed value is 33.6295 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.6295 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C641,TypeB,L1,40.67786109137265,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C641 was analyzed for predicted. The latest observed value is 33.3198 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.3198 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5057,TypeA,L3,40.67721818664115,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C5057 was analyzed for predicted. The latest observed value is 24.5311 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 24.5311 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8893,TypeC,L5,40.67581451058296,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C8893 was analyzed for predicted. The latest observed value is 33.2624 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.2624 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3958,TypeC,L2,40.671333402921405,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C3958 was analyzed for predicted. The latest observed value is 31.7411 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 31.7411 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C1863,TypeC,L1,40.67049584773575,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C1863 was analyzed for predicted. The latest observed value is 33.7579 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.7579 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C600,TypeA,L1,40.66705851296911,Monitor,3,Follow the configured QA policy for this classification.,future_factor,Component C600 was analyzed for predicted. The latest observed value is 33.1513 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.1513 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
